,train_loss,val_loss
0,14.57347159087658,0.6991006880998611
1,4.5238187946379185,0.31896510161459446
2,2.3100741365924478,0.15630478970706463
3,1.0654608285985887,0.06359787983819842
4,0.5146013586781919,0.034814245998859406
5,0.3226495892740786,0.023618091130629182
6,0.23981226468458772,0.0193395676324144
7,0.19078849762445316,0.015494935389142483
8,0.16270181245636195,0.014579095819499344
9,0.14506767899729311,0.009225086803780869
10,0.14168476464692503,0.007675845845369622
11,0.12128510314505547,0.009431940619833767
12,0.11783424601890147,0.006724868057062849
13,0.11617374597699381,0.01035341301758308
14,0.1109772601921577,0.006992623821133748
15,0.10342440399108455,0.009350814318167977
16,0.10055296082282439,0.00982886619749479
17,0.103010039543733,0.011151188897201791
18,0.09777008094533812,0.006547100332682021
19,0.09532714917440899,0.006941936444491148
20,0.09185514325508848,0.010527506994549185
21,0.09366904797207098,0.00923083701491123
22,0.09069256277871318,0.009232975979102775
23,0.08961164383799769,0.006390514492522925
24,0.08565362764056772,0.004030919175420422
25,0.09498243179405108,0.008102142412099056
26,0.08106531223165803,0.0037200462829787284
27,0.07914480642648414,0.008613203368440736
28,0.0804754302080255,0.005443623645987827
29,0.07986447028815746,0.0030819032108411193
30,0.07608690346387448,0.005056162946857512
31,0.07983996765688062,0.008411975140916184
32,0.0772799553888035,0.00535250096800155
33,0.07472717355994973,0.010338914551539347
34,0.08323554031812819,0.006520744733279571
35,0.07318998092523543,0.004708949258201756
36,0.07279787691368256,0.002976630006742198
37,0.07143285168422153,0.010681697254767641
38,0.07323285233724164,0.0025460291071794927
39,0.07252396651165327,0.004827196084079333
40,0.06809070285817143,0.004778599883138668
41,0.07044449991371948,0.005098156339954585
42,0.07731183118448826,0.0033230553672183305
43,0.0715026086254511,0.007094250977388583
44,0.06160557373368647,0.0036110431028646417
45,0.06658721749408869,0.0020512769260676578
46,0.06249075961022754,0.0060932628402952105
47,0.07162214608251816,0.005246894608717412
48,0.059442708210553974,0.00399757141713053
49,0.059550136676989496,0.005076415694929892
50,0.06238824162574019,0.003730464402906364
51,0.055395230439899024,0.009507000955636613
52,0.05788703251892002,0.0008192967179638799
53,0.052677058629342355,0.004206095909466967
54,0.054149240990227554,0.002145769485650817
55,0.06278217876388226,0.005861584286321886
56,0.053692541776399594,0.00099493488232838
57,0.04784456697234418,0.0007846502339816652
58,0.04872244274883997,0.000868332866957644
59,0.04411649863322964,0.001155178040789906
60,0.04664773784315912,0.0019463117059785873
61,0.0398354707431281,0.0009979741225834005
62,0.03811580564070027,0.0019181342504452914
63,0.03938865761301713,0.0005893040106457192
64,0.03969466544367606,0.0008691760012879968
65,0.02689480342087336,0.0014437345962505788
66,0.037098278902703896,0.0006269213117775507
67,0.021583402503893012,0.0007503533051931299
68,0.022767002308683004,0.000557858595129801
69,0.016667347936163424,0.0006558657478308305
70,0.014500634038995486,0.0004686634893005248
71,0.016067831296822987,0.0005300884076859802
72,0.017490273276052903,0.0009471206503803842
73,0.010364144760387717,0.0006155766532174312
74,0.011543486616574228,0.0004649314396374393
75,0.010949366431304952,0.0017571483040228486
76,0.009152579372312175,0.0005463722045533359
77,0.01000039892460336,0.00047574938071193174
78,0.006251749244256644,0.00043814085802296177
79,0.014175618649460375,0.00046780892080278136
80,0.0053539337604888715,0.0004044491615786683
81,0.005902175757000805,0.0004403667480801232
82,0.007154033988626907,0.0008652798715047538
83,0.005754705824074335,0.0005768429255113006
84,0.007855167947127484,0.0004368508525658399
85,0.006844626112069818,0.0008336708851857111
86,0.007728422435320681,0.0004787874022440519
87,0.005740436788983061,0.00036242192618374247
88,0.007505989280616632,0.00036492940671450924
89,0.011549902344995644,0.000440771495050285
90,0.004989757531802752,0.0003633157321019098
91,0.007091913999829558,0.0009150448240689002
92,0.005584730990449316,0.00038649222915410064
93,0.006155677188871778,0.00043706038559321314
94,0.00504069702947163,0.0003442406377871521
95,0.02840086513242568,0.0004215860790282022
96,0.004754826262796996,0.000336650404278771
97,0.004079015780007467,0.00042173834299319424
98,0.012084584632248152,0.0007009134642430581
99,0.006196558457304491,0.00048203101323451847
