,train_loss,val_loss
0,12.925133347511292,12.770823553204536
1,4.53050259873271,4.308102872222662
2,2.5206901133060455,3.2112728045322
3,1.9280658774077892,2.6448610364459455
4,1.4631305318325758,2.2163034342229366
5,1.1474436204880476,1.7069383626803756
6,0.8994972016662359,1.5517544322647154
7,0.723088760394603,1.7362587514799088
8,0.5963903120718896,0.9266523141413927
9,0.4882789170369506,0.7988452278077602
10,0.4039687665645033,0.6803128436440602
11,0.3184630374889821,0.5391117230756208
12,0.28029223601333797,0.5639177380362526
13,0.23383274022489786,0.6601665978378151
14,0.20036036311648786,0.2130616850045044
15,0.176264384877868,0.3365700264694169
16,0.17415260686539114,0.4677475451899227
17,0.17287049000151455,0.27644972497364506
18,0.15704232483403757,1.318668300868012
19,0.17149016360053793,0.09384641493670642
20,0.15841295977588743,0.1757553197676316
21,0.12832682620501146,0.5410926678305259
22,0.1188054428785108,0.46379626778070815
23,0.11787430956610478,0.13038515647349413
24,0.12293556204531342,0.19961762431194074
25,0.0985180007701274,0.0697463870892534
26,0.10776273618103005,0.13776098591915797
27,0.10432853546808474,0.558359552785987
28,0.08690387074602768,0.23341046975110658
29,0.09404762423946522,0.04412770882481709
30,0.11498094830312766,0.0526850679598283
31,0.09545210623764433,0.09610283169604372
32,0.08730639916029759,0.5377426020131679
33,0.0979734935099259,0.06549869923037477
34,0.08324280253145844,0.17942758764547762
35,0.09758463953039609,0.3120231129723834
36,0.08075228692905512,0.4074531363148708
37,0.0853267383936327,0.12809936213307083
38,0.07800494867842644,0.2591359126090538
39,0.0781185785017442,0.13186159121687524
40,0.06518205713655334,0.3508573003782658
41,0.07596859108889475,0.10112869809381664
42,0.09627645892032888,0.3182404992112424
43,0.08934644819237292,0.1496543009779998
44,0.08185756894818041,0.14351462124614045
45,0.07427535901661031,0.3396205145982094
46,0.0979667877254542,0.2316775050421711
47,0.07514754147268832,0.8537330046383431
48,0.07695246538787615,0.05225315901043359
49,0.1620188472152222,0.10642577633552719
50,0.08056774172291625,0.1383527386788046
51,0.09980316508153919,0.16297187726740958
52,0.06852573856303934,0.19772020557138603
53,0.06948724246467464,0.19404041155212326
54,0.05939949845196679,0.16899990637466544
55,0.06706423561263364,0.05303823015856324
56,0.06051224302791525,0.3484823937978945
57,0.06515250311349519,0.40734069360769354
58,0.09454423612623941,0.22120611588616157
59,0.05614753965346608,0.08332685312780086
60,0.06204261635139119,0.6320842927889316
61,0.07073476062214468,0.6039086047676392
62,0.06403821180720115,0.26590440154541284
63,0.08455317706102505,0.10284367974236375
64,0.07349022936250549,0.17936151786125265
65,0.05309646525711287,0.3561771431050147
66,0.06351521634496748,0.09081938813324086
67,0.05687404013588093,0.5118705353379482
68,0.07266068577882834,0.07284452661406249
69,0.05788829478842672,0.22539505286840722
70,0.06547944937483408,0.11404572097671917
71,0.0725184097973397,0.31199135600036243
72,0.06179854443325894,0.28479338568649837
73,0.06175608982448466,1.2400084083201364
74,0.1056155942787882,0.18145654353429563
75,0.04633086599642411,0.03258564187126467
76,0.06963945437018992,0.7330923753470415
77,0.04597006870608311,0.05839099115837598
78,0.04362966878397856,0.32318911161564756
79,0.046004816351342015,0.16428879550949205
80,0.06103008369973395,0.023555289284558967
81,0.06040684181789402,0.04924998775823042
82,0.04543465533060953,0.08095144367325702
83,0.04686149780172855,0.8551446857454721
84,0.07310411217622459,0.05140020570252091
85,0.06451156173716299,0.22404153689421946
86,0.052945524046663195,0.6290032959950622
87,0.07684875056293095,0.13392376468982548
88,0.03874152255593799,0.06151580480582197
89,0.04358538903761655,0.058540583253488876
90,0.04699364336556755,0.020723233457829338
91,0.05183322240918642,0.024666640187206212
92,0.040989638640894555,0.863720460460172
93,0.06279221102886368,0.3156132948533923
94,0.04677255273418268,0.0589081210855511
95,0.06257622732664458,0.12129404735969729
96,0.04433771721232915,0.09686677055287873
97,0.04436362384149106,0.034064028164721094
98,0.0371963170618983,0.08684862856534892
99,0.036508229895844124,0.0875634901894955
