,train_loss,val_loss
0,13.463291347026825,15.709509789943695
1,8.30106596648693,10.080146875232458
2,4.2190920896828175,3.661304528824985
3,1.8947156313806772,2.5174324605613947
4,1.3718021614477038,2.230978104285896
5,1.0659801186993718,1.5871115666814148
6,0.8574307933449745,1.762385569512844
7,0.7322034453973174,1.3399447773117572
8,0.6259605111554265,0.9985262665431947
9,0.5343085881322622,0.8164388129953295
10,0.4663596930913627,0.863322157820221
11,0.40109386038966477,0.7192156708333641
12,0.3479802841320634,0.4998867685208097
13,0.30477669136598706,0.5114149113069288
14,0.24778688501100987,0.6703981611644849
15,0.22182538220658898,0.7087094405724201
16,0.21398967888671905,0.36103518202435225
17,0.19604484271258116,0.326739654148696
18,0.18325736559927464,0.32574433617992327
19,0.17457692162133753,0.3242821528110653
20,0.17586425802437589,0.2330421869410202
21,0.1460623737075366,0.1618711897317553
22,0.145514817268122,0.331943460740149
23,0.15759011881891638,0.27110947406617925
24,0.13512189692119136,0.16927005333127454
25,0.18362235726090148,0.09911547014780808
26,0.1272698733373545,0.18079507219954394
27,0.1136530225048773,0.6270725240319734
28,0.116056376718916,0.16688931403041352
29,0.1045326212188229,0.6458726625714917
30,0.1103262945835013,0.1902331441087881
31,0.10557558518485166,0.23528957369853742
32,0.10874695549136959,0.3335801738576265
33,0.11060155663290061,0.16910504113184288
34,0.11759326941682957,0.11861702364694793
35,0.1773447125160601,0.16280008040484972
36,0.09668168530333787,0.3795744200469926
37,0.09464008564827964,0.18960075985523872
38,0.10674528492381796,0.3829849085159367
39,0.10594875810784288,0.39587764973111916
40,0.08559704895014875,0.18961582992051262
41,0.0882372398627922,0.10778843409207184
42,0.09403904879582115,0.1152469595108414
43,0.1095481894153636,0.05191513748286525
44,0.08534395263995975,0.09130278645898215
45,0.07866879654466175,0.09197744054108625
46,0.08789393567712978,0.07552319759270176
47,0.09654564413358457,0.5056517407501815
48,0.08548856335983146,0.07319592218118487
49,0.08602592548413668,0.048346012059482746
50,0.08127310537383892,0.19188602966460166
51,0.07635223609395325,0.448852676214301
52,0.07199259342451114,0.3818545469111996
53,0.0776001037156675,0.4025977028286434
54,0.09463786039850675,0.4024314495945873
55,0.07222229133185465,0.05738756120626931
56,0.07596939627546817,0.04947346937842667
57,0.06975768980919383,0.2066204774309881
58,0.07397228851914406,0.11558029061052366
59,0.07510916001047008,0.1250439203067799
60,0.0638042999926256,0.6055258358828723
61,0.0668507799418876,0.2936655236699153
62,0.06304515741067007,0.4006171496293973
63,0.08241374901263043,0.19975017581600696
64,0.09323053741536569,0.08690580108668655
65,0.06690529013576452,0.036394695427588886
66,0.07558683978277259,0.08518165412533563
67,0.07303950694040395,0.44039071878796676
68,0.07684405596228316,0.1764929048877093
69,0.06664782556617865,0.36941288395246374
70,0.07062412889354164,0.037206068460363895
71,0.07108687139407266,0.9799947529754718
72,0.0794298385590082,0.5972158262229641
73,0.053363827042630874,0.13545843339306884
74,0.05885054065583972,0.5414426741772331
75,0.06915417905838694,0.06832740425306838
76,0.05243012287246529,0.023115139432775322
77,0.06901580949488562,0.13194620769354515
78,0.0685019756492693,0.10488247098692227
79,0.06123276479775086,0.5054603370954283
80,0.059686504006094765,0.391153195159859
81,0.05919921048916876,0.35740846127373516
82,0.05604392835084582,0.07274037805473199
83,0.06068051954207476,0.3457265852121054
84,0.05425029150501359,0.35709476752526825
85,0.06763355535804294,0.1303870589908911
86,0.05489426870190073,0.18001268063744646
87,0.05490969210222829,0.03801226823270554
88,0.06579422888898989,0.28011843880813103
89,0.07142885301436763,0.1623724687669892
90,0.05708176548796473,0.33781933409773046
91,0.055970595123653766,0.3008714767074707
92,0.05053663640865125,0.2557188395076082
93,0.06898927537258714,0.1485247247837833
94,0.0505828546374687,0.02724584770112415
95,0.06911587456124835,0.04508010789868422
96,0.06130901705910219,0.15150367320893565
97,0.048254351495415904,0.29708208132797154
98,0.05303203763469355,0.37021541928152146
99,0.04879856517436565,0.5555811960002757
